Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483, place = OCEAN
7273: It is Fish : name = Svzrp, weight = 278250, value = 0.001973, place = OCEAN
7274: It is Fish : name = Hpljl, weight = 256296, value = 0.001974, place = RIVER
7275: It is Bird : name = Yneqf, weight = 260838, value = 0.001974, fly away = FALSE
7276: It is Bird : name = Nivdb, weight = 252631, value = 0.001975, fly away = TRUE
7277: It is Beast: name = Nqjex, weight = 262141, value = 0.001976, type = INSECTIVORES
7278: It is Fish : name = Qmeym, weight = 263658, value = 0.001976, place = LAKE
7279: It is Fish : name = Anzhw, weight = 263122, value = 0.001976, place = LAKE
7280: It is Beast: name = Wgheu, weight = 259019, value = 0.001977, type = PREDATOR
7281: It is Fish : name = Uvtwy, weight = 282723, value = 0.001977, place = OCEAN
7282: It is Bird : name = Seczq, weight = 261748, value = 0.001979, fly away = TRUE
7283: It is Fish : name = Iznhp, weight = 263140, value = 0.001980, place = OCEAN
7284: It is Bird : name = Gmkii, weight = 250900, value = 0.001981, fly away = TRUE
7285: It is Beast: name = Bfxlh, weight = 252311, value = 0.001982, type = HERBIVORES
7286: It is Beast: name = Yduzm, weight = 270805, value = 0.001983, type = HERBIVORES
7287: It is Fish : name = Wkmuy, weight = 272593, value = 0.001985, place = LAKE
7288: It is Fish : name = Dsdlt, weight = 255411, value = 0.001985, place = RIVER
7289: It is Fish : name = Cvgox, weight = 261414, value = 0.001985, place = OCEAN
7290: It is Fish : name = Snouc, weight = 261912, value = 0.001985, place = OCEAN
7291: It is Bird : name = Pyxnr, weight = 274492, value = 0.001985, fly away = TRUE
7292: It is Fish : name = Ofvsf, weight = 259827, value = 0.001986, place = LAKE
7293: It is Beast: name = Lkrpl, weight = 260071, value = 0.001988, type = HERBIVORES
7294: It is Beast: name = Cjeaq, weight = 243417, value = 0.001988, type = HERBIVORES
7295: It is Bird : name = Xyzwa, weight = 275057, value = 0.001989, fly away = FALSE
7296: It is Beast: name = Xgukp, weight = 264992, value = 0.001989, type = PREDATOR
7297: It is Fish : name = Ccyip, weight = 253393, value = 0.001989, place = RIVER
7298: It is Beast: name = Yzcfw, weight = 266958, value = 0.001989, type = INSECTIVORES
7299: It is Bird : name = Zlujw, weight = 271403, value = 0.001990, fly away = FALSE
7300: It is Bird : name = Ksyxs, weight = 274308, value = 0.001990, fly away = FALSE
7301: It is Fish : name = Etbnk, weight = 251176, value = 0.001991, place = OCEAN
7302: It is Beast: name = Cxsdu, weight = 260586, value = 0.001992, type = PREDATOR
7303: It is Fish : name = Agwzi, weight = 258069, value = 0.001992, place = SEA
7304: It is Fish : name = Nedzy, weight = 261886, value = 0.001993, place = LAKE
7305: It is Fish : name = Qlpjl, weight = 258367, value = 0.001993, place = RIVER
7306: It is Bird : name = Lgkkp, weight = 253309, value = 0.001994, fly away = TRUE
7307: It is Bird : name = Vaikw, weight = 257707, value = 0.001995, fly away = TRUE
7308: It is Bird : name = Qapgh, weight = 248987, value = 0.001996, fly away = FALSE
7309: It is Beast: name = Smara, weight = 250287, value = 0.001998, type = HERBIVORES
7310: It is Bird : name = Ikmkd, weight = 248269, value = 0.001998, fly away = FALSE
7311: It is Bird : name = Drtop, weight = 260781, value = 0.001998, fly away = TRUE
7312: It is Beast: name = Ojtfj, weight = 254660, value = 0.001999, type = PREDATOR
7313: It is Bird : name = Iauqa, weight = 248298, value = 0.002002, fly away = TRUE
7314: It is Bird : name = Msogo, weight = 258227, value = 0.002002, fly away = FALSE
7315: It is Bird : name = Nhgcg, weight = 243210, value = 0.002002, fly away = TRUE
7316: It is Fish : name = Beqit, weight = 250164, value = 0.002003, place = RIVER
7317: It is Fish : name = Qoypd, weight = 262020, value = 0.002004, place = SEA
7318: It is Bird : name = Iwqjq, weight = 261448, value = 0.002004, fly away = TRUE
7319: It is Bird : name = Hfwfi, weight = 249446, value = 0.002004, fly away = TRUE
7320: It is Bird : name = Obhrl, weight = 250893, value = 0.002005, fly away = FALSE
7321: It is Beast: name = Wznqy, weight = 275687, value = 0.002006, type = PREDATOR
7322: It is Bird : name = Ymxnv, weight = 271904, value = 0.002008, fly away = TRUE
7323: It is Beast: name = Xcifa, weight = 244510, value = 0.002008, type = INSECTIVORES
7324: It is Bird : name = Xdbyw, weight = 261919, value = 0.002008, fly away = FALSE
7325: It is Bird : name = Sfxju, weight = 262773, value = 0.002009, fly away = TRUE
7326: It is Fish : name = Btykw, weight = 263266, value = 0.002009, place = RIVER
7327: It is Bird : name = Kedpl, weight = 246809, value = 0.002010, fly away = TRUE
7328: It is Bird : name = Ywwlp, weight = 272125, value = 0.002010, fly away = FALSE
7329: It is Bird : name = Ppewq, weight = 261049, value = 0.002011, fly away = FALSE
7330: It is Bird : name = Vwngw, weight = 266864, value = 0.002012, fly away = FALSE
7331: It is Fish : name = Xkdhn, weight = 252824, value = 0.002013, place = OCEAN
7332: It is Beast: name = Goyxn, weight = 264720, value = 0.002013, type = PREDATOR
7333: It is Beast: name = Ozqox, weight = 270484, value = 0.002015, type = HERBIVORES
7334: It is Bird : name = Oypxq, weight = 270481, value = 0.002015, fly away = TRUE
7335: It is Bird : name = Yxusg, weight = 269922, value = 0.002015, fly away = TRUE
7336: It is Fish : name = Dqlrw, weight = 258811, value = 0.002017, place = LAKE
7337: It is Beast: name = Karyn, weight = 256323, value = 0.002017, type = INSECTIVORES
7338: It is Fish : name = Amrbl, weight = 244870, value = 0.002017, place = RIVER
7339: It is Beast: name = Lyqax, weight = 261127, value = 0.002018, type = PREDATOR
7340: It is Bird : name = Llhjh, weight = 246701, value = 0.002019, fly away = TRUE
7341: It is Bird : name = Srquc, weight = 260474, value = 0.002019, fly away = TRUE
7342: It is Fish : name = Ezqrf, weight = 257445, value = 0.002020, place = LAKE
7343: It is Fish : name = Fyili, weight = 251880, value = 0.002021, place = LAKE
7344: It is Bird : name = Maplr, weight = 251278, value = 0.002022, fly away = FALSE
7345: It is Fish : name = Tyrmk, weight = 264539, value = 0.002022, place = RIVER
7346: It is Bird : name = Jtjgz, weight = 257277, value = 0.002025, fly away = FALSE
7347: It is Bird : name = Bsdzk, weight = 251797, value = 0.002025, fly away = FALSE
7348: It is Beast: name = Jkdbv, weight = 245348, value = 0.002026, type = INSECTIVORES
7349: It is Bird : name = Wayzq, weight = 266424, value = 0.002027, fly away = FALSE
7350: It is Bird : name = Lssnm, weight = 258948, value = 0.002027, fly away = TRUE
7351: It is Bird : name = Zndma, weight = 249566, value = 0.002028, fly away = FALSE
7352: It is Bird : name = Pyymr, weight = 268769, value = 0.002028, fly away = FALSE
7353: It is Beast: name = Dunkd, weight = 247559, value = 0.002028, type = INSECTIVORES
7354: It is Fish : name = Jqtgf, weight = 250379, value = 0.002029, place = RIVER
7355: It is Beast: name = Exuzk, weight = 263658, value = 0.002029, type = HERBIVORES
7356: It is Beast: name = Ajhjm, weight = 241480, value = 0.002029, type = HERBIVORES
7357: It is Bird : name = Dlnzi, weight = 252733, value = 0.002030, fly away = TRUE
7358: It is Fish : name = Lnsfu, weight = 256097, value = 0.002030, place = LAKE
7359: It is Fish : name = Wijlz, weight = 260025, value = 0.002031, place = RIVER
7360: It is Beast: name = Xelkb, weight = 247126, value = 0.002031, type = PREDATOR
7361: It is Fish : name = Ojwxx, weight = 267611, value = 0.002033, place = OCEAN
7362: It is Fish : name = Opwqz, weight = 267837, value = 0.002035, place = LAKE
7363: It is Fish : name = Iuapb, weight = 244230, value = 0.002035, place = OCEAN
7364: It is Beast: name = Wzgrg, weight = 259752, value = 0.002037, type = INSECTIVORES
7365: It is Beast: name = Falto, weight = 246412, value = 0.002037, type = INSECTIVORES
7366: It is Bird : name = Zfnqu, weight = 261038, value = 0.002038, fly away = TRUE
7367: It is Bird : name = Kqsuj, weight = 258000, value = 0.002039, fly away = TRUE
7368: It is Fish : name = Tzsuz, weight = 274592, value = 0.002039, place = RIVER
7369: It is Beast: name = Uskha, weight = 249084, value = 0.002039, type = HERBIVORES
7370: It is Beast: name = Avqdh, weight = 245130, value = 0.002040, type = HERBIVORES
7371: It is Bird : name = Zoasq, weight = 257744, value = 0.002041, fly away = FALSE
7372: It is Fish : name = Gvopi, weight = 253329, value = 0.002041, place = OCEAN
7373: It is Fish : name = Tvqmv, weight = 265571, value = 0.002041, place = OCEAN
7374: It is Fish : name = Mvzgm, weight = 259034, value = 0.002042, place = RIVER
7375: It is Beast: name = Zgrtv, weight = 264891, value = 0.002042, type = INSECTIVORES
7376: It is Fish : name = Bhbpe, weight = 235475, value = 0.002043, place = LAKE
7377: It is Fish : name = Qfedn, weight = 241687, value = 0.002044, place = SEA
7378: It is Bird : name = Pktns, weight = 258307, value = 0.002044, fly away = FALSE
7379: It is Bird : name = Mvhpi, weight = 252436, value = 0.002044, fly away = FALSE
7380: It is Fish : name = Xqkur, weight = 263638, value = 0.002044, place = SEA
7381: It is Beast: name = Szamp, weight = 255755, value = 0.002045, type = HERBIVORES
7382: It is Fish : name = Loukp, weight = 255711, value = 0.002045, place = OCEAN
7383: It is Bird : name = Zvqfb, weight = 254655, value = 0.002046, fly away = FALSE
7384: It is Bird : name = Lagzl, weight = 247310, value = 0.002046, fly away = FALSE
7385: It is Bird : name = Zyktm, weight = 265375, value = 0.002046, fly away = TRUE
7386: It is Beast: name = Ilwea, weight = 243357, value = 0.002046, type = INSECTIVORES
7387: It is Fish : name = Ekekp, weight = 242361, value = 0.002047, place = LAKE
7388: It is Fish : name = Mpnpj, weight = 252402, value = 0.002048, place = SEA
7389: It is Bird : name = Kgfvi, weight = 245554, value = 0.002048, fly away = TRUE
7390: It is Bird : name = Fasrx, weight = 251785, value = 0.002049, fly away = TRUE
7391: It is Beast: name = Nhnnw, weight = 254171, value = 0.002050, type = HERBIVORES
7392: It is Fish : name = Gnvtp, weight = 257028, value = 0.002050, place = LAKE
7393: It is Fish : name = Uswcu, weight = 260900, value = 0.002051, place = OCEAN
7394: It is Fish : name = Efafw, weight = 238361, value = 0.002052, place = OCEAN
7395: It is Fish : name = Knvpp, weight = 256804, value = 0.002052, place = LAKE
7396: It is Beast: name = Dzjus, weight = 257287, value = 0.002052, type = HERBIVORES
7397: It is Bird : name = Pajbt, weight = 242128, value = 0.002053, fly away = TRUE
7398: It is Fish : name = Wsadx, weight = 252553, value = 0.002055, place = RIVER
7399: It is Beast: name = Aqjvk, weight = 247634, value = 0.002055, type = PREDATOR
7400: It is Beast: name = Srcuu, weight = 257823, value = 0.002056, type = HERBIVORES
7401: It is Beast: name = Fxabj, weight = 238786, value = 0.002056, type = PREDATOR
7402: It is Beast: name = Xmsua, weight = 255658, value = 0.002057, type = INSECTIVORES
7403: It is Fish : name = Mcptz, weight = 255601, value = 0.002058, place = RIVER
7404: It is Fish : name = Qgdbq, weight = 240117, value = 0.002061, place = OCEAN
7405: It is Beast: name = Pmdzz, weight = 258547, value = 0.002062, type = PREDATOR
7406: It is Bird : name = Jivvd, weight = 249741, value = 0.002062, fly away = FALSE
7407: It is Beast: name = Domew, weight = 246320, value = 0.002062, type = PREDATOR
7408: It is Beast: name = Ecesw, weight = 243866, value = 0.002063, type = HERBIVORES
7409: It is Bird : name = Urgxv, weight = 261779, value = 0.002063, fly away = TRUE
7410: It is Beast: name = Gxouj, weight = 254469, value = 0.002063, type = PREDATOR
7411: It is Bird : name = Jrwdn, weight = 250361, value = 0.002065, fly away = FALSE
7412: It is Beast: name = Glsib, weight = 240554, value = 0.002066, type = HERBIVORES
7413: It is Bird : name = Zchkh, weight = 243830, value = 0.002067, fly away = FALSE
7414: It is Bird : name = Ncmpb, weight = 239875, value = 0.002068, fly away = TRUE
7415: It is Fish : name = Ysrxn, weight = 265015, value = 0.002068, place = OCEAN
7416: It is Fish : name = Hyrze, weight = 256298, value = 0.002068, place = LAKE
7417: It is Beast: name = Wzywq, weight = 271464, value = 0.002070, type = HERBIVORES
7418: It is Bird : name = Ykktk, weight = 253947, value = 0.002071, fly away = FALSE
7419: It is Bird : name = Cobbj, weight = 231649, value = 0.002072, fly away = TRUE
7420: It is Beast: name = Rvbho, weight = 247547, value = 0.002072, type = HERBIVORES
7421: It is Bird : name = Dakoi, weight = 235339, value = 0.002074, fly away = TRUE
7422: It is Bird : name = Hzjix, weight = 253168, value = 0.002074, fly away = TRUE
7423: It is Bird : name = Yfwux, weight = 263625, value = 0.002075, fly away = FALSE
7424: It is Bird : name = Zcsoy, weight = 258262, value = 0.002075, fly away = TRUE
7425: It is Fish : name = Uevbb, weight = 240902, value = 0.002076, place = OCEAN
7426: It is Beast: name = Qybqu, weight = 255338, value = 0.002076, type = PREDATOR
7427: It is Bird : name = Utyhm, weight = 257304, value = 0.002079, fly away = FALSE
7428: It is Beast: name = Tytms, weight = 262062, value = 0.002080, type = INSECTIVORES
7429: It is Beast: name = Immse, weight = 243693, value = 0.002080, type = HERBIVORES
7430: It is Beast: name = Jqaad, weight = 231164, value = 0.002081, type = PREDATOR
7431: It is Bird : name = Unznr, weight = 259967, value = 0.002081, fly away = FALSE
7432: It is Bird : name = Lsfcc, weight = 235910, value = 0.002081, fly away = TRUE
7433: It is Fish : name = Wkyjb, weight = 249117, value = 0.002083, place = LAKE
7434: It is Beast: name = Pcfee, weight = 231833, value = 0.002083, type = HERBIVORES
7435: It is Bird : name = Lwxxi, weight = 259167, value = 0.002084, fly away = TRUE
7436: It is Bird : name = Albti, weight = 236022, value = 0.002085, fly away = FALSE
7437: It is Bird : name = Fwitz, weight = 255093, value = 0.002086, fly away = FALSE
7438: It is Bird : name = Nycdx, weight = 248080, value = 0.002088, fly away = TRUE
7439: It is Beast: name = Egxzp, weight = 251865, value = 0.002088, type = PREDATOR
7440: It is Bird : name = Zgyjr, weight = 255673, value = 0.002089, fly away = TRUE
7441: It is Fish : name = Bwbgk, weight = 236017, value = 0.002089, place = LAKE
7442: It is Beast: name = Osbvw, weight = 253247, value = 0.002089, type = INSECTIVORES
7443: It is Fish : name = Ckuqr, weight = 247979, value = 0.002089, place = RIVER
7444: It is Beast: name = Uclwf, weight = 245526, value = 0.002089, type = HERBIVORES
7445: It is Bird : name = Kdivg, weight = 239727, value = 0.002090, fly away = TRUE
7446: It is Bird : name = Mcwgd, weight = 238152, value = 0.002091, fly away = FALSE
7447: It is Bird : name = Hwhdp, weight = 242440, value = 0.002091, fly away = TRUE
7448: It is Bird : name = Qvfbk, weight = 241894, value = 0.002092, fly away = FALSE
7449: It is Beast: name = Vuxxj, weight = 262299, value = 0.002093, type = PREDATOR
7450: It is Bird : name = Feczi, weight = 237310, value = 0.002094, fly away = FALSE
7451: It is Beast: name = Zbrjo, weight = 247770, value = 0.002095, type = INSECTIVORES
7452: It is Fish : name = Dgjhm, weight = 233851, value = 0.002095, place = LAKE
7453: It is Bird : name = Mdifl, weight = 234623, value = 0.002097, fly away = FALSE
7454: It is Bird : name = Uqgbr, weight = 244618, value = 0.002097, fly away = TRUE
7455: It is Fish : name = Utkba, weight = 239813, value = 0.002097, place = LAKE
7456: It is Fish : name = Dmffk, weight = 232657, value = 0.002098, place = SEA
7457: It is Bird : name = Ttxdy, weight = 257679, value = 0.002100, fly away = FALSE
7458: It is Bird : name = Vmgpj, weight = 245671, value = 0.002100, fly away = FALSE
7459: It is Bird : name = Ayywc, weight = 249905, value = 0.002101, fly away = TRUE
7460: It is Beast: name = Ufbwy, weight = 249811, value = 0.002102, type = HERBIVORES
7461: It is Bird : name = Mrkbp, weight = 241535, value = 0.002103, fly away = TRUE
7462: It is Beast: name = Lakzj, weight = 241483, value = 0.002104, type = HERBIVORES
7463: It is Bird : name = Luhhx, weight = 247648, value = 0.002104, fly away = TRUE
7464: It is Bird : name = Jdpwk, weight = 243289, value = 0.002104, fly away = FALSE
7465: It is Beast: name = Cipwx, weight = 248503, value = 0.002105, type = PREDATOR
7466: It is Beast: name = Qixxb, weight = 248946, value = 0.002105, type = HERBIVORES
7467: It is Fish : name = Dcuux, weight = 247272, value = 0.002107, place = LAKE
